"","zipcode","Date","PROPERTY.TYPE","ADDRESS","CITY","ZIP","ZIP.OR.POSTAL.CODE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","LATITUDE","LONGITUDE","Age","Num_Landfill","hospital_bed","School_Rank"
"10380",91342,"12/31/2018","Single Family Residential","13915 Herron St","Sylmar","CA",91342,537300,4,2,1853,6597,1956,501,34.306335,-118.436139,64,1,275,NA
"10381",91342,"8/28/2017","Single Family Residential","12239 Brookmont Ave","Sylmar","CA",91342,725100,4,3,2111,23589,1998,991,34.293581,-118.4642528,22,2,275,NA
"10382",91342,"8/28/2017","Single Family Residential","12239 Brookmont Ave","Sylmar","CA",91342,725100,4,3,2111,23589,1998,991,34.293581,-118.4642528,22,1,275,NA
"10383",91342,"1/11/2018","Single Family Residential","15533 Sandra Ln","Sylmar","CA",91342,701500,4,3,2343,5564,1990,855,34.3073739,-118.4716834,30,2,275,NA
"10384",91342,"1/11/2018","Single Family Residential","15533 Sandra Ln","Sylmar","CA",91342,701500,4,3,2343,5564,1990,855,34.3073739,-118.4716834,30,1,275,NA
"10385",91342,"7/24/2018","Single Family Residential","12224 Edgecliff Ave","Sylmar","CA",91342,703100,4,3,2472,14350,1998,661,34.293714,-118.4627192,22,2,275,NA
"10386",91342,"7/24/2018","Single Family Residential","12224 Edgecliff Ave","Sylmar","CA",91342,703100,4,3,2472,14350,1998,661,34.293714,-118.4627192,22,1,275,NA
"10387",91342,"10/25/2017","Single Family Residential","12238 Via Santa Marta","Sylmar","CA",91342,620900,4,3.5,2053,1249353,2000,933,34.3167244,-118.3993654,20,2,275,NA
"10388",91342,"10/25/2017","Single Family Residential","12238 Via Santa Marta","Sylmar","CA",91342,620900,4,3.5,2053,1249353,2000,933,34.3167244,-118.3993654,20,1,275,NA
"10389",91342,"5/25/2018","Single Family Residential","13900 Pickadilly Pl","Sylmar","CA",91342,757700,4,2.5,2505,14334,1987,721,34.3255053,-118.4057903,33,2,275,NA
"10390",91342,"5/25/2018","Single Family Residential","13900 Pickadilly Pl","Sylmar","CA",91342,757700,4,2.5,2505,14334,1987,721,34.3255053,-118.4057903,33,1,275,NA
"10391",91342,"8/2/2018","Single Family Residential","13045 Cranston Ave","Sylmar","CA",91342,617200,4,3,1831,7598,1960,652,34.3071775,-118.4145988,60,2,275,NA
"10392",91342,"8/2/2018","Single Family Residential","13045 Cranston Ave","Sylmar","CA",91342,617200,4,3,1831,7598,1960,652,34.3071775,-118.4145988,60,1,275,NA
"10393",91342,"6/6/2019","Single Family Residential","13174 Alta Vista Way","Sylmar","CA",91342,605500,4,2.5,2283,3589106,2002,344,34.3118076,-118.4031186,18,2,275,NA
"10394",91342,"6/6/2019","Single Family Residential","13174 Alta Vista Way","Sylmar","CA",91342,605500,4,2.5,2283,3589106,2002,344,34.3118076,-118.4031186,18,1,275,NA
"10395",91342,"8/31/2018","Single Family Residential","13444 Glenwood Dr","Sylmar","CA",91342,720700,4,3.5,3175,9833,2006,623,34.3165474,-118.4697672,14,2,275,NA
"10396",91342,"8/31/2018","Single Family Residential","13444 Glenwood Dr","Sylmar","CA",91342,720700,4,3.5,3175,9833,2006,623,34.3165474,-118.4697672,14,1,275,NA
"10397",91342,"7/3/2017","Single Family Residential","14175 Bergstrom Pl","Sylmar","CA",91342,861100,4,3,2561,28730,1958,1047,34.31927,-118.4412317,62,2,275,NA
"10398",91342,"7/3/2017","Single Family Residential","14175 Bergstrom Pl","Sylmar","CA",91342,861100,4,3,2561,28730,1958,1047,34.31927,-118.4412317,62,1,275,NA
"10399",91342,"5/19/2017","Single Family Residential","13824 Aldergrove St","Sylmar","CA",91342,712900,4,3,2451,7559,1967,1092,34.3263634,-118.4348157,53,2,275,NA
"10400",91342,"5/19/2017","Single Family Residential","13824 Aldergrove St","Sylmar","CA",91342,712900,4,3,2451,7559,1967,1092,34.3263634,-118.4348157,53,1,275,NA
"10401",91342,"10/8/2019","Single Family Residential","11867 Hoyt Ln","Sylmar","CA",91342,614600,4,3,2457,190577,2005,220,34.2864854,-118.3933823,15,2,275,NA
"10402",91342,"10/8/2019","Single Family Residential","11867 Hoyt Ln","Sylmar","CA",91342,614600,4,3,2457,190577,2005,220,34.2864854,-118.3933823,15,1,275,NA
"10403",91342,"6/30/2017","Single Family Residential","11735 Terra Vista Way","Sylmar","CA",91342,732000,4,2.5,2610,11023,2010,1050,34.2852349,-118.3865741,10,2,275,NA
"10404",91342,"6/30/2017","Single Family Residential","11735 Terra Vista Way","Sylmar","CA",91342,732000,4,2.5,2610,11023,2010,1050,34.2852349,-118.3865741,10,1,275,NA
"10405",91342,"4/17/2020","Single Family Residential","11859 Cedar Grove Ln","Sylmar","CA",91342,615000,4,3,2457,190577,2005,28,34.285989,-118.394026,15,2,275,NA
"10406",91342,"4/17/2020","Single Family Residential","11859 Cedar Grove Ln","Sylmar","CA",91342,615000,4,3,2457,190577,2005,28,34.285989,-118.394026,15,1,275,NA
"10407",91342,"5/31/2017","Single Family Residential","10659 Foothill Blvd","Lakeview Terrace","CA",91342,813900,4,4,2594,15627,1976,1080,34.2748488,-118.3632927,44,2,275,NA
"10408",91342,"5/31/2017","Single Family Residential","10659 Foothill Blvd","Lakeview Terrace","CA",91342,813900,4,4,2594,15627,1976,1080,34.2748488,-118.3632927,44,1,275,NA
"10409",91342,"11/15/2018","Single Family Residential","10816 Kurt St","Lakeview Terrace","CA",91342,716800,4,1.75,1938,13543,1965,547,34.2801508,-118.3664884,55,2,275,NA
"10410",91342,"11/15/2018","Single Family Residential","10816 Kurt St","Lakeview Terrace","CA",91342,716800,4,1.75,1938,13543,1965,547,34.2801508,-118.3664884,55,1,275,NA
"10411",91342,"4/23/2020","Single Family Residential","11360 Clybourn Ave","Lakeview Terrace","CA",91342,699000,4,2.25,1829,18508,1955,22,34.2763381,-118.3732448,65,2,275,NA
"10412",91342,"4/23/2020","Single Family Residential","11360 Clybourn Ave","Lakeview Terrace","CA",91342,699000,4,2.25,1829,18508,1955,22,34.2763381,-118.3732448,65,1,275,NA
"10413",91342,"1/29/2020","Single Family Residential","14584 Sayre St","Sylmar","CA",91342,551400,4,3,1951,64196,2002,107,34.2955554,-118.4502271,18,2,275,NA
"10414",91342,"1/29/2020","Single Family Residential","14584 Sayre St","Sylmar","CA",91342,551400,4,3,1951,64196,2002,107,34.2955554,-118.4502271,18,1,275,NA
"10415",91342,"1/16/2020","Single Family Residential","656 Jackman Ave","San Fernando","CA",91342,626600,4,3,1983,6387,1958,120,34.2853743,-118.4524081,62,2,275,NA
"10416",91342,"1/16/2020","Single Family Residential","656 Jackman Ave","San Fernando","CA",91342,626600,4,3,1983,6387,1958,120,34.2853743,-118.4524081,62,1,275,NA
"10417",91342,"3/28/2018","Single Family Residential","11311 Osborne St","Lakeview Terrace","CA",91342,629000,4,2,1813,10110,1963,779,34.2775845,-118.3778097,57,2,275,NA
"10418",91342,"3/28/2018","Single Family Residential","11311 Osborne St","Lakeview Terrace","CA",91342,629000,4,2,1813,10110,1963,779,34.2775845,-118.3778097,57,1,275,NA
"10419",91342,"2/15/2019","Single Family Residential","11690 Kismet Ave","Sylmar","CA",91342,539100,4,2,1783,7519,1965,455,34.2828464,-118.3900432,55,2,275,NA
"10420",91342,"2/15/2019","Single Family Residential","11690 Kismet Ave","Sylmar","CA",91342,539100,4,2,1783,7519,1965,455,34.2828464,-118.3900432,55,1,275,NA
"10421",91342,"7/15/2019","Single Family Residential","11201 Sunburst St","Sylmar","CA",91342,793600,4,2,2453,12186,1964,305,34.2808378,-118.3755231,56,2,275,NA
"10422",91342,"7/15/2019","Single Family Residential","11201 Sunburst St","Sylmar","CA",91342,793600,4,2,2453,12186,1964,305,34.2808378,-118.3755231,56,1,275,NA
"10423",91342,"6/7/2017","Single Family Residential","10300 Nadina St","Sylmar","CA",91342,722400,4,3,2164,12974,1968,1073,34.2761879,-118.3539108,52,2,275,NA
"10424",91342,"6/7/2017","Single Family Residential","10300 Nadina St","Sylmar","CA",91342,722400,4,3,2164,12974,1968,1073,34.2761879,-118.3539108,52,1,275,NA
"10425",91342,"10/28/2019","Single Family Residential","10458 Kurt St","Sylmar","CA",91342,771800,4,3,2423,11240,1962,200,34.2781299,-118.3572208,58,2,275,NA
"10426",91342,"10/28/2019","Single Family Residential","10458 Kurt St","Sylmar","CA",91342,771800,4,3,2423,11240,1962,200,34.2781299,-118.3572208,58,1,275,NA
"10427",91342,"5/25/2018","Single Family Residential","12771 De Garmo Ave","Sylmar","CA",91342,600900,4,2,1902,5673,2001,721,34.3022025,-118.4463605,19,2,275,NA
"10428",91342,"5/25/2018","Single Family Residential","12771 De Garmo Ave","Sylmar","CA",91342,600900,4,2,1902,5673,2001,721,34.3022025,-118.4463605,19,1,275,NA
"10429",91342,"9/16/2019","Single Family Residential","14709 Forest Edge Dr","Sylmar","CA",91342,515500,4,2.75,1932,43216,2007,242,34.301634,-118.453953,13,2,275,NA
"10430",91342,"9/16/2019","Single Family Residential","14709 Forest Edge Dr","Sylmar","CA",91342,515500,4,2.75,1932,43216,2007,242,34.301634,-118.453953,13,1,275,NA
"10431",91342,"5/22/2018","Single Family Residential","12408 Sunrise Ridge Rd","Sylmar","CA",91342,653200,4,2.5,1801,5041,2002,724,34.295985,-118.463329,18,2,275,NA
"10432",91342,"5/22/2018","Single Family Residential","12408 Sunrise Ridge Rd","Sylmar","CA",91342,653200,4,2.5,1801,5041,2002,724,34.295985,-118.463329,18,1,275,NA
"10433",91342,"2/7/2020","Single Family Residential","12700 Woodcock Ave","Sylmar","CA",91342,582000,4,2,2017,7927,1951,98,34.3012674,-118.4489614,69,2,275,NA
"10434",91342,"2/7/2020","Single Family Residential","12700 Woodcock Ave","Sylmar","CA",91342,582000,4,2,2017,7927,1951,98,34.3012674,-118.4489614,69,1,275,NA
"10435",91342,"10/18/2017","Single Family Residential","14807 Ararat St","Sylmar","CA",91342,533800,4,3,1883,7493,1979,940,34.3214837,-118.455897,41,2,275,NA
"10436",91342,"10/18/2017","Single Family Residential","14807 Ararat St","Sylmar","CA",91342,533800,4,3,1883,7493,1979,940,34.3214837,-118.455897,41,1,275,NA
"10437",91342,"1/26/2018","Single Family Residential","15015 Cobalt St","Sylmar","CA",91342,728600,4,3,2818,16660,1947,840,34.3165702,-118.4597297,73,2,275,NA
"10438",91342,"1/26/2018","Single Family Residential","15015 Cobalt St","Sylmar","CA",91342,728600,4,3,2818,16660,1947,840,34.3165702,-118.4597297,73,1,275,NA
"10439",91342,"6/12/2019","Single Family Residential","11254 Sunburst St","Sylmar","CA",91342,714000,4,2,1813,9033,1964,338,34.279446,-118.376553,56,2,275,NA
"10440",91342,"6/12/2019","Single Family Residential","11254 Sunburst St","Sylmar","CA",91342,714000,4,2,1813,9033,1964,338,34.279446,-118.376553,56,1,275,NA
"10441",91342,"1/22/2020","Single Family Residential","14170 Olive View Dr","Sylmar","CA",91342,837100,4,2.5,2030,27160,1984,114,34.324404,-118.4424865,36,2,275,NA
"10442",91342,"1/22/2020","Single Family Residential","14170 Olive View Dr","Sylmar","CA",91342,837100,4,2.5,2030,27160,1984,114,34.324404,-118.4424865,36,1,275,NA
"10443",91342,"5/25/2017","Single Family Residential","13782 Glenoaks Blvd","Sylmar","CA",91342,791400,4,3,2598,34171,1980,1086,34.3227647,-118.4680335,40,2,275,NA
"10444",91342,"5/25/2017","Single Family Residential","13782 Glenoaks Blvd","Sylmar","CA",91342,791400,4,3,2598,34171,1980,1086,34.3227647,-118.4680335,40,1,275,NA
"10445",91342,"9/29/2017","Single Family Residential","16039 Circle Diamond Rd","Sylmar","CA",91342,585700,4,3,2114,5556,1985,959,34.3245484,-118.4808535,35,2,275,NA
"10446",91342,"9/29/2017","Single Family Residential","16039 Circle Diamond Rd","Sylmar","CA",91342,585700,4,3,2114,5556,1985,959,34.3245484,-118.4808535,35,1,275,NA
"10447",91342,"7/13/2017","Single Family Residential","15109 Kadota St","Sylmar","CA",91342,648700,4,2.25,2077,11008,1980,1037,34.3211912,-118.462741,40,2,275,NA
"10448",91342,"7/13/2017","Single Family Residential","15109 Kadota St","Sylmar","CA",91342,648700,4,2.25,2077,11008,1980,1037,34.3211912,-118.462741,40,1,275,NA
"10449",91342,"8/22/2018","Single Family Residential","13362 Bradley Ave","Sylmar","CA",91342,1297900,4,3,1788,152895,1946,632,34.315665,-118.4711702,74,2,275,NA
"10450",91342,"8/22/2018","Single Family Residential","13362 Bradley Ave","Sylmar","CA",91342,1297900,4,3,1788,152895,1946,632,34.315665,-118.4711702,74,1,275,NA
"10451",91342,"8/21/2018","Single Family Residential","14025 Carol Ln","Sylmar","CA",91342,631300,4,3,2281,5448,2006,633,34.3197487,-118.4823019,14,2,275,NA
"10452",91342,"8/21/2018","Single Family Residential","14025 Carol Ln","Sylmar","CA",91342,631300,4,3,2281,5448,2006,633,34.3197487,-118.4823019,14,1,275,NA
"10453",91342,"10/20/2017","Single Family Residential","13314 Senda De Hannah","Sylmar","CA",91342,528300,4,3,1766,3198,2010,938,34.3170078,-118.4444064,10,2,275,NA
"10454",91342,"10/20/2017","Single Family Residential","13314 Senda De Hannah","Sylmar","CA",91342,528300,4,3,1766,3198,2010,938,34.3170078,-118.4444064,10,1,275,NA
"10455",91342,"11/27/2018","Single Family Residential","12085 Edgecliff Ave","Sylmar","CA",91342,668100,4,2.5,2600,10515,1997,535,34.2906998,-118.4605053,23,2,275,NA
"10456",91342,"11/27/2018","Single Family Residential","12085 Edgecliff Ave","Sylmar","CA",91342,668100,4,2.5,2600,10515,1997,535,34.2906998,-118.4605053,23,1,275,NA
"10457",91342,"4/3/2020","Single Family Residential","12019 East Trl","Kagel Canyon","CA",91342,890000,4,2.75,3611,24008,1976,42,34.2870548,-118.3741806,44,2,275,NA
"10458",91342,"4/3/2020","Single Family Residential","12019 East Trl","Kagel Canyon","CA",91342,890000,4,2.75,3611,24008,1976,42,34.2870548,-118.3741806,44,1,275,NA
"10459",91342,"1/31/2020","Single Family Residential","12765 De Garmo Ave","Sylmar","CA",91342,451100,4,2,1902,5671,2001,105,34.3021033,-118.4462008,19,2,275,NA
"10460",91342,"1/31/2020","Single Family Residential","12765 De Garmo Ave","Sylmar","CA",91342,451100,4,2,1902,5671,2001,105,34.3021033,-118.4462008,19,1,275,NA
"10461",91342,"9/10/2018","Single Family Residential","12646 Hubbard St","Sylmar","CA",91342,726300,4,3,2505,11024,1987,613,34.3264011,-118.4076159,33,2,275,NA
"10462",91342,"9/10/2018","Single Family Residential","12646 Hubbard St","Sylmar","CA",91342,726300,4,3,2505,11024,1987,613,34.3264011,-118.4076159,33,1,275,NA
"10463",91342,"7/18/2019","Single Family Residential","15698 El Cajon St","Sylmar","CA",91342,599300,4,2,1848,7506,1970,302,34.3007014,-118.4730065,50,2,275,NA
"10464",91342,"7/18/2019","Single Family Residential","15698 El Cajon St","Sylmar","CA",91342,599300,4,2,1848,7506,1970,302,34.3007014,-118.4730065,50,1,275,NA
"10465",91342,"3/10/2020","Single Family Residential","15763 Drell St","Sylmar","CA",91342,750000,4,3,1830,10240,2019,66,34.3016642,-118.474426,1,2,275,NA
"10466",91342,"3/10/2020","Single Family Residential","15763 Drell St","Sylmar","CA",91342,750000,4,3,1830,10240,2019,66,34.3016642,-118.474426,1,1,275,NA
"10467",91342,"9/14/2017","Single Family Residential","11543 Garrick Ave","Sylmar","CA",91342,611600,4,1.75,1813,8951,1964,974,34.2796538,-118.3785059,56,2,275,NA
"10468",91342,"9/14/2017","Single Family Residential","11543 Garrick Ave","Sylmar","CA",91342,611600,4,1.75,1813,8951,1964,974,34.2796538,-118.3785059,56,1,275,NA
"10469",91342,"9/29/2017","Single Family Residential","13982 Tucker Ave","Sylmar","CA",91342,602100,4,3,1951,8305,1976,959,34.3261602,-118.4096013,44,2,275,NA
"10470",91342,"9/29/2017","Single Family Residential","13982 Tucker Ave","Sylmar","CA",91342,602100,4,3,1951,8305,1976,959,34.3261602,-118.4096013,44,1,275,NA
"10471",91342,"5/3/2018","Single Family Residential","13282 N Jacob Ln","Sylmar","CA",91342,522400,4,3,1864,1864,2014,743,34.3119378,-118.4261839,6,2,275,NA
"10472",91342,"5/3/2018","Single Family Residential","13282 N Jacob Ln","Sylmar","CA",91342,522400,4,3,1864,1864,2014,743,34.3119378,-118.4261839,6,1,275,NA
"10473",91342,"9/27/2017","Single Family Residential","13422 Aldergrove St","Sylmar","CA",91342,651400,4,2.5,2086,7501,1967,961,34.3263592,-118.4251867,53,2,275,NA
"10474",91342,"9/27/2017","Single Family Residential","13422 Aldergrove St","Sylmar","CA",91342,651400,4,2.5,2086,7501,1967,961,34.3263592,-118.4251867,53,1,275,NA
"10475",91342,"4/11/2019","Single Family Residential","13431 Mourning Dove Ln","Sylmar","CA",91342,582400,4,3,1928,5207,2012,400,34.3095427,-118.4264189,8,2,275,NA
"10476",91342,"4/11/2019","Single Family Residential","13431 Mourning Dove Ln","Sylmar","CA",91342,582400,4,3,1928,5207,2012,400,34.3095427,-118.4264189,8,1,275,NA
"10477",91342,"10/16/2017","Single Family Residential","15737 Foothill","Sylmar","CA",91342,591000,4,2.5,2126,65717,1978,942,34.3226307,-118.474877,42,2,275,NA
"10478",91342,"10/16/2017","Single Family Residential","15737 Foothill","Sylmar","CA",91342,591000,4,2.5,2126,65717,1978,942,34.3226307,-118.474877,42,1,275,NA
"10479",91342,"8/14/2019","Single Family Residential","14059 Wagon Mound Rd","Sylmar","CA",91342,686800,4,3,2276,6505,1984,275,34.3239102,-118.4829064,36,2,275,NA
"10480",91342,"8/14/2019","Single Family Residential","14059 Wagon Mound Rd","Sylmar","CA",91342,686800,4,3,2276,6505,1984,275,34.3239102,-118.4829064,36,1,275,NA
"10481",91342,"12/11/2019","Single Family Residential","14076 Bridle Ridge Rd","Sylmar","CA",91342,685200,4,3,2276,8805,1983,156,34.3224231,-118.4832713,37,2,275,NA
"10482",91342,"12/11/2019","Single Family Residential","14076 Bridle Ridge Rd","Sylmar","CA",91342,685200,4,3,2276,8805,1983,156,34.3224231,-118.4832713,37,1,275,NA
"10483",91342,"12/27/2019","Single Family Residential","15620 Olden St","Sylmar","CA",91342,922000,4,2.75,2400,35158,1955,140,34.3187173,-118.4715922,65,2,275,NA
"10484",91342,"12/27/2019","Single Family Residential","15620 Olden St","Sylmar","CA",91342,922000,4,2.75,2400,35158,1955,140,34.3187173,-118.4715922,65,1,275,NA
"10485",91342,"1/29/2020","Single Family Residential","15521 Sandra Ln","Sylmar","CA",91342,721800,4,3,2276,6489,1990,107,34.3075395,-118.4715009,30,2,275,NA
"10486",91342,"1/29/2020","Single Family Residential","15521 Sandra Ln","Sylmar","CA",91342,721800,4,3,2276,6489,1990,107,34.3075395,-118.4715009,30,1,275,NA
"10487",91342,"9/6/2019","Single Family Residential","13704 De Foe Ave","Sylmar","CA",91342,946300,4,2,2361,17513,1977,252,34.3205349,-118.4711816,43,2,275,NA
"10488",91342,"9/6/2019","Single Family Residential","13704 De Foe Ave","Sylmar","CA",91342,946300,4,2,2361,17513,1977,252,34.3205349,-118.4711816,43,1,275,NA
"10489",91342,"6/26/2017","Single Family Residential","15740 Roxford St","Sylmar","CA",91342,604000,4,3,2283,6998,1958,1054,34.3084897,-118.4743843,62,2,275,NA
"10490",91342,"6/26/2017","Single Family Residential","15740 Roxford St","Sylmar","CA",91342,604000,4,3,2283,6998,1958,1054,34.3084897,-118.4743843,62,1,275,NA
"10491",91342,"10/29/2019","Single Family Residential","16024 Filbert St","Sylmar","CA",91342,598400,4,3,2284,6217,1981,199,34.3239092,-118.4832257,39,2,275,NA
"10492",91342,"10/29/2019","Single Family Residential","16024 Filbert St","Sylmar","CA",91342,598400,4,3,2284,6217,1981,199,34.3239092,-118.4832257,39,1,275,NA
"10493",91342,"3/27/2020","Single Family Residential","15115 Roxford St #111","Sylmar","CA",91342,550000,4,3,2009,96750,2003,49,34.3195841,-118.4633198,17,2,275,NA
"10494",91342,"3/27/2020","Single Family Residential","15115 Roxford St #111","Sylmar","CA",91342,550000,4,3,2009,96750,2003,49,34.3195841,-118.4633198,17,1,275,NA
"10495",91342,"7/6/2017","Single Family Residential","13422 Red Hawk Dr","Sylmar","CA",91342,676600,4,2.5,2338,5231,2013,1044,34.3091063,-118.4254605,7,2,275,NA
"10496",91342,"7/6/2017","Single Family Residential","13422 Red Hawk Dr","Sylmar","CA",91342,676600,4,2.5,2338,5231,2013,1044,34.3091063,-118.4254605,7,1,275,NA
